  71    0.1894    0.2512   -0.0617   3
  72    0.2128    0.0772    0.1356   2
  73    0.0988    0.1429   -0.0441   3
  74    0.1163    0.1730   -0.0567   4
  75    0.2352    0.1844    0.0507   2
  76    0.0536    0.0680   -0.0144   1
  77    0.0731    0.1316   -0.0584   6
  78    0.1158    0.1151    0.0007   4
  79    0.1251    0.1650   -0.0400   1
  80    0.1146    0.0494    0.0652   9
  81    0.2726    0.1923    0.0802   8
  82    0.0771    0.1631   -0.0860   7
  83    0.1326    0.1858   -0.0532   8
  84    0.1049    0.1639   -0.0590   1
  85    0.2028    0.2243   -0.0214   8
  86    0.0948    0.1931   -0.0982   3
  87    0.2288    0.2539   -0.0251   1
  88    0.2973    0.2318    0.0655   1
  89    0.1198    0.0896    0.0303   4
  90    0.0598    0.1670   -0.1071   7
  91    0.0346    0.0866   -0.0520   5
  92    0.1186    0.1003    0.0183   5
  93    0.2333    0.1695    0.0638   4
  94    0.2926    0.1904    0.1022   5
  95    0.0008    0.0490   -0.0481   5
  96    0.0395    0.1201   -0.0806   6
  97    0.0398    0.3106   -0.2708   6
  98    0.5066    0.2829    0.2237   7
  99    0.5807    0.3529    0.2278   3
 100    0.0417    0.2082   -0.1665   7
 101    0.4145    0.3002    0.1143   1
 102    0.0737    0.1022   -0.0285   6
 103    0.5742    0.3489    0.2252   5
 104    0.3543    0.1908    0.1634   7
 105    0.0107    0.1979   -0.1872   5
 106    0.0262    0.1269   -0.1007   4
 107    0.0326    0.2182   -0.1855   9
 108    0.3053    0.1560    0.1492   6
 109    0.4406    0.2992    0.1414   2
 110    0.0097    0.2850   -0.2754   8
 111    0.4177    0.2830    0.1348   4
 112    0.0265    0.1873   -0.1607   4
 113    0.1032    0.3700   -0.2668   5
 114    0.1679    0.2347   -0.0669   5
 115    0.0465    0.2731   -0.2265   3
 116    0.1182    0.1862   -0.0680   9
 117    0.1213    0.3908   -0.2695   9
 118    0.0951    0.2370   -0.1420   5
 119    0.1172    0.2666   -0.1494   3
 120    0.2710    0.1972    0.0739   2
 121    0.3659    0.3345    0.0314   5
 122    0.1863    0.1360    0.0503   4
 123    0.3354    0.1785    0.1569   9
 124    0.1977    0.1208    0.0769   2
 125    0.3506    0.2071    0.1435   8
 126    0.3005    0.1662    0.1344  10
 127    0.3190    0.2953    0.0236   2
 128    0.2042    0.1497    0.0546   7
 129    0.2641    0.2805   -0.0163  10
 130    0.1105    0.1642   -0.0536  10
 131    0.2471    0.2195    0.0276   2
 132    0.2269    0.1894    0.0375   2
 133    0.2390    0.1905    0.0486   7
 134    0.1264    0.1916   -0.0652   2
 135    0.1065    0.1849   -0.0785   5
 136    0.1777    0.1109    0.0667   4
 137    0.2515    0.2724   -0.0209   8
 138    0.2124    0.1602    0.0522   9
 139    0.1826    0.2022   -0.0197   7
 140    0.1587    0.1437    0.0150  10
 141    0.2683    0.1612    0.1070   6
 142    0.1633    0.1140    0.0493   4
 143    0.2368    0.1537    0.0831   9
 144    0.0687    0.0986   -0.0300   8
 145    0.1342    0.1616   -0.0274  10
 146    0.0910    0.0697    0.0213   4
 147    0.1451    0.1634   -0.0183  10
 148    0.0296    0.1088   -0.0792   3
 149    0.1761    0.2198   -0.0437   4
 150    0.3135    0.1911    0.1224   1
 151    0.0332    0.1063   -0.0730   6
 152    0.0674    0.1327   -0.0653   1
 153    0.1307    0.1954   -0.0647   7
 154    0.0233    0.0736   -0.0503   5
 155    0.1461    0.1404    0.0058   9
 156    0.1082    0.1173   -0.0091   5
 157    0.1895    0.2196   -0.0301   2
 158    0.1739    0.1138    0.0601   7
 159    0.2423    0.1845    0.0578   8
 160    0.0639    0.0926   -0.0287   5
 161    0.4765    0.2581    0.2184   7
 162    0.1305    0.2418   -0.1113   5
 163    0.1255    0.2728   -0.1473   9
 164    0.3896    0.3930   -0.0034   9
 165    0.3037    0.2499    0.0539   2
 166    0.2977    0.2095    0.0882  10
 167    0.2373    0.3025   -0.0651   2
 168    0.1229    0.1163    0.0066   3
 169    0.2652    0.3140   -0.0488   2
 170    0.1101    0.0881    0.0220   6
 171    0.3128    0.3189   -0.0061   5
 172    0.1947    0.2105   -0.0158   2
 173    0.2923    0.3961   -0.1038   7
 174    0.2018    0.2495   -0.0477   9
 175    0.2950    0.3178   -0.0228   6
 176    0.1391    0.1719   -0.0328   3
 177    0.3535    0.2999    0.0536   9
 178    0.0889    0.1946   -0.1057   9
 179    0.2708    0.2413    0.0294  10
 180    0.2671    0.1715    0.0956   3
 181    0.4016    0.3122    0.0895   6
 182    0.0914    0.1464   -0.0550   2
 183    0.2407    0.1939    0.0468   1
 184    0.0040    0.0464   -0.0424   7
 185    0.2002    0.2072   -0.0070   5
 186    0.1231    0.1657   -0.0426   7
 187    0.1955    0.3038   -0.1083   3
 188    0.1437    0.1647   -0.0210   1
 189    0.1410    0.2239   -0.0828   8
 190    0.2011    0.1302    0.0709   4
 191    0.2337    0.2282    0.0055   4
