 169    0.4523    0.3913    0.0610   2
 170    0.2718    0.2719   -0.0001   6
 171    0.2956    0.3742   -0.0786   5
 172    0.0571    0.2310   -0.1739   2
 173    0.1087    0.1918   -0.0831   7
 174    0.3609    0.2839    0.0770   9
 175    0.4819    0.5632   -0.0813   6
 176    0.2704    0.2783   -0.0079   3
 177    0.0229    0.1682   -0.1453   9
 178    0.3217    0.3508   -0.0291   9
 179    0.4119    0.4159   -0.0040  10
 180    0.4328    0.2674    0.1654   3
 181    0.2028    0.2472   -0.0444   6
 182    0.4150    0.4488   -0.0338   2
 183    0.4911    0.5478   -0.0567   1
 184    0.2162    0.3055   -0.0893   7
 185    0.4156    0.3013    0.1143   5
 186    0.3602    0.2686    0.0916   7
 187    0.4856    0.4607    0.0249   3
 188    0.1604    0.2673   -0.1069   1
 189    0.2782    0.2952   -0.0170   8
 190    0.1211    0.2410   -0.1199   4
 191    0.2870    0.3226   -0.0356   3
 192    0.2305    0.2961   -0.0656   3
 193    0.2544    0.3179   -0.0635   5
 194    0.0875    0.1762   -0.0887   8
 195    0.1022    0.2848   -0.1826   7
 196    0.0883    0.0619    0.0264   3
 197    0.5310    0.4891    0.0419   1
 198    0.4268    0.4402   -0.0134   3
 199    0.2992    0.3590   -0.0598  10
 200    0.1622    0.1984   -0.0362   9
 201    0.1616    0.1575    0.0041   3
 202    0.0186    0.0228   -0.0041   2
 203    0.1592    0.3014   -0.1422   6
 204    0.3779    0.3764    0.0015   8
 205    0.4168    0.3715    0.0453   7
 206    0.1340    0.1852   -0.0512   3
 207    0.0704    0.2935   -0.2231   1
 208    0.3700    0.3317    0.0383   7
 209    0.3097    0.3454   -0.0357   8
 210    0.2725    0.3584   -0.0859   7
 211    0.3499    0.1586    0.1913   7
 212    0.3076    0.2486    0.0590   1
 213    0.1389    0.1915   -0.0526   6
 214    0.0796    0.0616    0.0179  10
 215    0.4927    0.4413    0.0514   7
 216    0.4931    0.4092    0.0839   5
 217    0.3873    0.4034   -0.0161   1
 218    0.2448    0.2206    0.0242   6
 219    0.3242    0.2348    0.0894   9
 220    0.3908    0.2394    0.1514   3
 221    0.4602    0.2619    0.1983  10
 222    0.2356    0.2702   -0.0346  10
 223    0.1244    0.1893   -0.0649   1
 224    0.2357    0.1274    0.1083   8
 225    0.5059    0.5169   -0.0110   6
 226    0.3563    0.3850   -0.0287   6
 227    0.4013    0.3400    0.0613   7
 228    0.3383    0.2302    0.1081  10
 229    0.2530    0.5580   -0.3050  10
 230    0.1907    0.1651    0.0256   8
 231    0.4432    0.4663   -0.0231   9
 232    0.0918    0.2071   -0.1152   6
 233    0.1904    0.2177   -0.0273   1
 234    0.3739    0.4075   -0.0336   4
 235    0.2822    0.2725    0.0097   8
 236    0.3489    0.3651   -0.0162   4
 237    0.0272    0.1801   -0.1530   4
 238    0.4366    0.2846    0.1520   2
 239    0.5453    0.5384    0.0069   6
 240    0.4311    0.4054    0.0257   4
 241    0.3752    0.4254   -0.0502   5
 242    0.4349    0.4795   -0.0446   3
 243    0.2376    0.2631   -0.0255   6
 244    0.2823    0.2742    0.0081   1
 245    0.6381    0.5202    0.1179   6
 246    0.3537    0.3153    0.0384   2
 247    0.3769    0.3478    0.0291   4
 248    0.0851    0.1899   -0.1049   5
 249    0.4021    0.3870    0.0151   5
 250    0.2732    0.2521    0.0211   9
 251    0.3118    0.2070    0.1048   9
 252    0.3403    0.1552    0.1851   8
 253    0.3895    0.3843    0.0052   8
 254    0.6303    0.5917    0.0386   3
 255    0.1213    0.1425   -0.0212   8
 256    0.1484    0.2565   -0.1081   4
 257    0.3217    0.1958    0.1259   9
 258    0.0183    0.0815   -0.0632   1
 259    0.3197    0.2713    0.0484   1
 260    0.2572    0.1336    0.1236   9
 261    0.4789    0.4686    0.0103   8
 262    0.2718    0.2157    0.0561   8
 263    0.3347    0.2372    0.0975   8
 264    0.1723    0.2048   -0.0325   4
 265    0.5173    0.4813    0.0360   7
 266    0.3029    0.3359   -0.0330   8
 267    0.4148    0.3388    0.0760   2
 268    0.4031    0.3537    0.0494   6
 269    0.2772    0.1961    0.0811   2
 270    0.2600    0.2475    0.0125   6
 271    0.3890    0.3958   -0.0068   7
 272    0.2366    0.2190    0.0176   1
 273    0.3612    0.2425    0.1187   9
 274    0.4405    0.3816    0.0589   9
 275    0.3226    0.2960    0.0266   2
 276    0.3475    0.2843    0.0632   9
 277    0.4932    0.4177    0.0755  10
 278    0.2866    0.2625    0.0241   7
